CONTRACT_ID,PLAN_ID,RXCUI,TIER,QUANTITY_LIMIT_YN,QUANTITY_LIMIT_AMOUNT,QUANTITY_LIMIT_DAYS,PRIOR_AUTH_YN,STEP_THERAPY_YN,CAPPED_BENEFIT_YN
H6348,10,310410,1,0, , ,N,N,N
H6348,10,314228,1,1,6,30,N,N,N
H6348,10,309594,1,0, , ,N,N,N
H6348,10,349478,1,1,6,30,N,N,N
H6348,10,349479,1,1,6,30,N,N,N
H6348,10,349480,1,1,6,30,N,N,N
H6348,10,314229,1,1,6,30,N,N,N
H6474,1,2598453,1,0, , ,N,N,N
H6474,1,312950,1,1,6,30,N,N,Y
H6474,1,1367410,1,0, , ,N,N,N
H6474,1,197397,1,0, , ,N,N,N
H6474,1,310410,1,0, , ,N,N,N
H6474,1,314228,1,1,6,30,N,N,Y
H6474,1,309594,1,0, , ,N,N,N
H6474,1,283417,1,0, , ,N,N,N
H6474,1,314229,1,1,6,30,N,N,Y
H6474,2,2598453,1,0, , ,N,N,N
H6474,2,312950,1,1,6,30,N,N,Y
H6474,2,1367410,1,0, , ,N,N,N
H6474,2,197397,1,0, , ,N,N,N
H6474,2,310410,1,0, , ,N,N,N
H6474,2,314228,1,1,6,30,N,N,Y
H6474,2,309594,1,0, , ,N,N,N
H6474,2,283417,1,0, , ,N,N,N
H6474,2,314229,1,1,6,30,N,N,Y
H6474,3,2598453,1,0, , ,N,N,N
H6474,3,312950,1,1,6,30,N,N,Y
H6474,3,1367410,1,0, , ,N,N,N
H6474,3,197397,1,0, , ,N,N,N
H6474,3,310410,1,0, , ,N,N,N
H6474,3,314228,1,1,6,30,N,N,Y
H6474,3,309594,1,0, , ,N,N,N
H6474,3,283417,1,0, , ,N,N,N
H6474,3,314229,1,1,6,30,N,N,Y
H6529,1,312950,1,1,6,30,N,N,Y
H6529,1,314228,1,1,6,30,N,N,Y
H6529,1,314229,1,1,6,30,N,N,Y
H6529,2,312950,1,1,6,30,N,N,Y
H6529,2,314228,1,1,6,30,N,N,Y
H6529,2,314229,1,1,6,30,N,N,Y
H6545,1,312950,2,1,6,30,N,N,Y
H6545,1,1367410,2,0, , ,N,N,N
H6545,1,314228,2,1,6,30,N,N,Y
H6545,1,309594,2,0, , ,N,N,N
H6545,1,314229,2,1,6,30,N,N,Y
H6550,3,2598453,1,0, , ,N,N,N
H6550,3,312950,1,1,6,30,N,N,N
H6550,3,402273,1,1,6,30,N,N,N
H6550,3,1367410,1,0, , ,N,N,N
H6550,3,310410,1,0, , ,N,N,N
H6550,3,314228,1,1,6,30,N,N,N
H6550,3,309594,1,0, , ,N,N,N
H6550,3,349478,1,1,6,30,N,N,N
H6550,3,349479,1,1,6,30,N,N,N
H6550,3,349480,1,1,6,30,N,N,N
H6550,3,314229,1,1,6,30,N,N,N
H6550,7,2598453,1,0, , ,N,N,N
H6550,7,312950,1,1,6,30,N,N,N
H6550,7,402273,1,1,6,30,N,N,N
H6550,7,1367410,1,0, , ,N,N,N
H6550,7,310410,1,0, , ,N,N,N
H6550,7,314228,1,1,6,30,N,N,N
H6550,7,309594,1,0, , ,N,N,N
H6550,7,349478,1,1,6,30,N,N,N
H6550,7,349479,1,1,6,30,N,N,N
H6550,7,349480,1,1,6,30,N,N,N
H6550,7,314229,1,1,6,30,N,N,N
H6586,1,312950,2,1,6,30,N,N,Y
H6586,1,1367410,2,0, , ,N,N,N
H6586,1,314228,2,1,6,30,N,N,Y
H6586,1,309594,2,0, , ,N,N,N
H6586,1,314229,2,1,6,30,N,N,Y
H6586,2,312950,2,1,6,30,N,N,Y
H6586,2,1367410,2,0, , ,N,N,N
H6586,2,484814,2,1,6,30,N,N,Y
H6586,2,402019,2,1,6,30,N,N,Y
H6586,2,310410,2,0, , ,N,N,N
H6586,2,314228,2,1,6,30,N,N,Y
H6586,2,309594,2,0, , ,N,N,N
H6586,2,314229,2,1,6,30,N,N,Y
H6586,3,312950,2,1,6,30,N,N,Y
H6586,3,1367410,2,0, , ,N,N,N
H6586,3,484814,2,1,6,30,N,N,Y
H6586,3,402019,2,1,6,30,N,N,Y
H6586,3,310410,2,0, , ,N,N,N
H6586,3,314228,2,1,6,30,N,N,Y
H6586,3,309594,2,0, , ,N,N,N
H6586,3,314229,2,1,6,30,N,N,Y
H6586,6,312950,2,1,6,30,N,N,Y
H6586,6,1367410,2,0, , ,N,N,N
H6586,6,484814,2,1,6,30,N,N,Y
H6586,6,402019,2,1,6,30,N,N,Y
H6586,6,310410,2,0, , ,N,N,N
H6586,6,314228,2,1,6,30,N,N,Y
H6586,6,309594,2,0, , ,N,N,N
H6586,6,314229,2,1,6,30,N,N,Y
H6622,1,2598453,1,0, , ,N,N,N
H6622,1,312950,1,1,6,30,N,N,N
H6622,1,1367410,1,0, , ,N,N,N
H6622,1,1551474,2,1,120,30,Y,N,N
H6622,1,310410,1,0, , ,N,N,N
H6622,1,314228,1,1,6,30,N,N,N
H6622,1,309594,1,0, , ,N,N,N
H6622,1,314229,1,1,6,30,N,N,N
H6622,28,312950,1,1,6,30,N,N,N
H6622,28,1551474,2,1,120,30,Y,N,N
H6622,28,314228,1,1,6,30,N,N,N
H6622,28,314229,1,1,6,30,N,N,N
H6622,29,312950,1,1,6,30,N,N,N
H6622,29,314228,1,1,6,30,N,N,N
H6622,29,314229,1,1,6,30,N,N,N
H6622,35,2598453,1,0, , ,N,N,N
H6622,35,312950,1,1,6,30,N,N,N
H6622,35,1367410,1,0, , ,N,N,N
H6622,35,1551474,2,1,120,30,Y,N,N
H6622,35,310410,1,0, , ,N,N,N
H6622,35,314228,1,1,6,30,N,N,N
H6622,35,309594,1,0, , ,N,N,N
H6622,35,314229,1,1,6,30,N,N,N
H6622,36,2598453,1,0, , ,N,N,N
H6622,36,312950,1,1,6,30,N,N,N
H6622,36,1367410,1,0, , ,N,N,N
H6622,36,1551474,2,1,120,30,Y,N,N
H6622,36,310410,1,0, , ,N,N,N
H6622,36,314228,1,1,6,30,N,N,N
H6622,36,309594,1,0, , ,N,N,N
H6622,36,314229,1,1,6,30,N,N,N
H6622,37,2598453,1,0, , ,N,N,N
H6622,37,312950,1,1,6,30,N,N,N
H6622,37,1367410,1,0, , ,N,N,N
H6622,37,1551474,2,1,120,30,Y,N,N
H6622,37,310410,1,0, , ,N,N,N
H6622,37,314228,1,1,6,30,N,N,N
H6622,37,309594,1,0, , ,N,N,N
H6622,37,314229,1,1,6,30,N,N,N
H6622,54,2598453,1,0, , ,N,N,N
H6622,54,312950,1,1,6,30,N,N,N
H6622,54,1367410,1,0, , ,N,N,N
H6622,54,1551474,2,1,120,30,Y,N,N
H6622,54,310410,1,0, , ,N,N,N
H6622,54,314228,1,1,6,30,N,N,N
H6622,54,309594,1,0, , ,N,N,N
H6622,54,314229,1,1,6,30,N,N,N
H6622,56,312950,1,1,6,30,N,N,N
H6622,56,1551474,2,1,120,30,Y,N,N
H6622,56,314228,1,1,6,30,N,N,N
H6622,56,314229,1,1,6,30,N,N,N
H6622,63,2598453,1,0, , ,N,N,N
H6622,63,312950,1,1,6,30,N,N,N
H6622,63,1367410,1,0, , ,N,N,N
H6622,63,1551474,2,1,120,30,Y,N,N
H6622,63,310410,1,0, , ,N,N,N
H6622,63,314228,1,1,6,30,N,N,N
H6622,63,309594,1,0, , ,N,N,N
H6622,63,314229,1,1,6,30,N,N,N
H6622,66,2598453,1,0, , ,N,N,N
H6622,66,312950,1,1,6,30,N,N,N
H6622,66,1367410,1,0, , ,N,N,N
H6622,66,1551474,2,1,120,30,Y,N,N
H6622,66,310410,1,0, , ,N,N,N
H6622,66,314228,1,1,6,30,N,N,N
H6622,66,309594,1,0, , ,N,N,N
H6622,66,314229,1,1,6,30,N,N,N
H6622,73,2598453,1,0, , ,N,N,N
H6622,73,312950,1,1,6,30,N,N,N
H6622,73,1367410,1,0, , ,N,N,N
H6622,73,1551474,2,1,120,30,Y,N,N
H6622,73,310410,1,0, , ,N,N,N
H6622,73,314228,1,1,6,30,N,N,N
H6622,73,309594,1,0, , ,N,N,N
H6622,73,314229,1,1,6,30,N,N,N
H6622,82,312950,1,1,6,30,N,N,N
H6622,82,1551474,2,1,120,30,Y,N,N
H6622,82,314228,1,1,6,30,N,N,N
H6622,82,314229,1,1,6,30,N,N,N
H6622,84,312950,1,1,6,30,N,N,N
H6622,84,1551474,2,1,120,30,Y,N,N
H6622,84,314228,1,1,6,30,N,N,N
H6622,84,314229,1,1,6,30,N,N,N
H6706,1,312950,2,1,4,30,N,N,N
H6706,1,1367410,2,0, , ,N,N,N
H6706,1,310410,2,0, , ,N,N,N
H6706,1,314228,2,1,4,30,N,N,N
H6706,1,309594,2,0, , ,N,N,N
H6706,1,314229,2,1,4,30,N,N,N
H6713,1,2598453,1,0, , ,N,N,N
H6713,1,312950,1,1,6,30,N,N,N
H6713,1,402273,1,1,6,30,N,N,N
H6713,1,1367410,1,0, , ,N,N,N
H6713,1,310410,1,0, , ,N,N,N
H6713,1,314228,1,1,6,30,N,N,N
H6713,1,309594,1,0, , ,N,N,N
H6713,1,349478,1,1,6,30,N,N,N
H6713,1,349479,1,1,6,30,N,N,N
H6713,1,349480,1,1,6,30,N,N,N
H6713,1,314229,1,1,6,30,N,N,N
H6713,2,2598453,1,0, , ,N,N,N
H6713,2,312950,1,1,6,30,N,N,N
H6713,2,402273,1,1,6,30,N,N,N
H6713,2,1367410,1,0, , ,N,N,N
H6713,2,310410,1,0, , ,N,N,N
H6713,2,314228,1,1,6,30,N,N,N
H6713,2,309594,1,0, , ,N,N,N
H6713,2,349478,1,1,6,30,N,N,N
H6713,2,349479,1,1,6,30,N,N,N
H6713,2,349480,1,1,6,30,N,N,N
H6713,2,314229,1,1,6,30,N,N,N
H6743,1,312950,2,1,6,30,N,N,Y
H6743,1,314228,2,1,6,30,N,N,Y
H6743,1,314229,2,1,6,30,N,N,Y
H6743,7,312950,2,1,6,30,N,N,Y
H6743,7,314228,2,1,6,30,N,N,Y
H6743,7,314229,2,1,6,30,N,N,Y
H6743,25,312950,2,1,6,30,N,N,Y
H6743,25,314228,2,1,6,30,N,N,Y
H6743,25,314229,2,1,6,30,N,N,Y
H6743,26,312950,2,1,6,30,N,N,Y
H6743,26,314228,2,1,6,30,N,N,Y
H6743,26,314229,2,1,6,30,N,N,Y
H6743,28,312950,2,1,6,30,N,N,Y
H6743,28,314228,2,1,6,30,N,N,Y
H6743,28,314229,2,1,6,30,N,N,Y
H6743,30,312950,2,1,6,30,N,N,Y
H6743,30,314228,2,1,6,30,N,N,Y
H6743,30,314229,2,1,6,30,N,N,Y
H6813,1,312950,2,1,6,30,N,N,Y
H6813,1,1367410,2,0, , ,N,N,N
H6813,1,484814,2,1,6,30,N,N,Y
H6813,1,402019,2,1,6,30,N,N,Y
H6813,1,310410,2,0, , ,N,N,N
H6813,1,314228,2,1,6,30,N,N,Y
H6813,1,309594,2,0, , ,N,N,N
H6813,1,314229,2,1,6,30,N,N,Y
H6813,2,312950,2,1,6,30,N,N,Y
H6813,2,1367410,2,0, , ,N,N,N
H6813,2,484814,2,1,6,30,N,N,Y
H6813,2,402019,2,1,6,30,N,N,Y
H6813,2,310410,2,0, , ,N,N,N
H6813,2,314228,2,1,6,30,N,N,Y
H6813,2,309594,2,0, , ,N,N,N
H6813,2,314229,2,1,6,30,N,N,Y
H6815,38,2598453,1,0, , ,N,N,N
H6815,38,312950,1,1,6,30,N,N,N
H6815,38,402273,1,1,6,30,N,N,N
H6815,38,1367410,1,0, , ,N,N,N
H6815,38,310410,1,0, , ,N,N,N
H6815,38,314228,1,1,6,30,N,N,N
H6815,38,309594,1,0, , ,N,N,N
H6815,38,349478,1,1,6,30,N,N,N
H6815,38,349479,1,1,6,30,N,N,N
H6815,38,349480,1,1,6,30,N,N,N
H6815,38,314229,1,1,6,30,N,N,N
H6815,39,2598453,1,0, , ,N,N,N
H6815,39,312950,1,1,6,30,N,N,N
H6815,39,402273,1,1,6,30,N,N,N
H6815,39,1367410,1,0, , ,N,N,N
H6815,39,310410,1,0, , ,N,N,N
H6815,39,314228,1,1,6,30,N,N,N
H6815,39,309594,1,0, , ,N,N,N
H6815,39,349478,1,1,6,30,N,N,N
H6815,39,349479,1,1,6,30,N,N,N
H6815,39,349480,1,1,6,30,N,N,N
H6815,39,314229,1,1,6,30,N,N,N
H6815,40,2598453,1,0, , ,N,N,N
H6815,40,312950,1,1,6,30,N,N,N
H6815,40,402273,1,1,6,30,N,N,N
H6815,40,1367410,1,0, , ,N,N,N
H6815,40,310410,1,0, , ,N,N,N
H6815,40,314228,1,1,6,30,N,N,N
H6815,40,309594,1,0, , ,N,N,N
H6815,40,349478,1,1,6,30,N,N,N
H6815,40,349479,1,1,6,30,N,N,N
H6815,40,349480,1,1,6,30,N,N,N
H6815,40,314229,1,1,6,30,N,N,N
H6830,1,2598453,1,0, , ,N,N,N
H6830,1,312950,1,1,6,30,N,N,N
H6830,1,402273,1,1,6,30,N,N,N
H6830,1,1367410,1,0, , ,N,N,N
H6830,1,310410,1,0, , ,N,N,N
H6830,1,314228,1,1,6,30,N,N,N
H6830,1,309594,1,0, , ,N,N,N
H6830,1,349478,1,1,6,30,N,N,N
H6830,1,349479,1,1,6,30,N,N,N
H6830,1,349480,1,1,6,30,N,N,N
H6830,1,314229,1,1,6,30,N,N,N
H6847,1,312950,2,1,6,30,N,N,Y
H6847,1,1367410,2,0, , ,N,N,N
H6847,1,484814,3,1,6,30,N,N,Y
H6847,1,861113,4,0, , ,N,N,N
H6847,1,402019,3,1,6,30,N,N,Y
H6847,1,310410,2,0, , ,N,N,N
H6847,1,314228,2,1,6,30,N,N,Y
H6847,1,309594,2,0, , ,N,N,N
H6847,1,198102,2,0, , ,N,N,N
H6847,1,314229,2,1,6,30,N,N,Y
H6852,1,312950,2,1,6,30,N,N,Y
H6852,1,1367410,2,0, , ,N,N,N
H6852,1,484814,2,1,6,30,N,N,Y
H6852,1,402019,2,1,6,30,N,N,Y
H6852,1,310410,2,0, , ,N,N,N
H6852,1,314228,2,1,6,30,N,N,Y
H6852,1,309594,2,0, , ,N,N,N
H6852,1,314229,2,1,6,30,N,N,Y
H6852,2,312950,2,1,6,30,N,N,Y
H6852,2,1367410,2,0, , ,N,N,N
H6852,2,484814,2,1,6,30,N,N,Y
H6852,2,402019,2,1,6,30,N,N,Y
H6852,2,310410,2,0, , ,N,N,N
H6852,2,314228,2,1,6,30,N,N,Y
H6852,2,309594,2,0, , ,N,N,N
H6852,2,314229,2,1,6,30,N,N,Y
H6876,1,312950,2,1,6,30,N,N,N
H6876,1,314228,2,1,6,30,N,N,N
H6876,1,314229,2,1,6,30,N,N,N
H6876,2,312950,2,1,6,30,N,N,N
H6876,2,314228,2,1,6,30,N,N,N
H6876,2,314229,2,1,6,30,N,N,N
H6876,3,312950,2,1,6,30,N,N,N
H6876,3,314228,2,1,6,30,N,N,N
H6876,3,314229,2,1,6,30,N,N,N
H6876,4,312950,2,1,6,30,N,N,N
H6876,4,314228,2,1,6,30,N,N,N
H6876,4,314229,2,1,6,30,N,N,N
H6876,5,312950,2,1,6,30,N,N,N
H6876,5,314228,2,1,6,30,N,N,N
H6876,5,314229,2,1,6,30,N,N,N
H6876,6,312950,2,1,6,30,N,N,N
H6876,6,314228,2,1,6,30,N,N,N
H6876,6,314229,2,1,6,30,N,N,N
H6876,7,312950,2,1,6,30,N,N,N
H6876,7,314228,2,1,6,30,N,N,N
H6876,7,314229,2,1,6,30,N,N,N
H6876,8,312950,2,1,6,30,N,N,N
H6876,8,314228,2,1,6,30,N,N,N
H6876,8,314229,2,1,6,30,N,N,N
H6876,9,312950,2,1,6,30,N,N,N
H6876,9,314228,2,1,6,30,N,N,N
H6876,9,314229,2,1,6,30,N,N,N
H6910,1,403957,2,1,4,30,N,N,N
H6910,1,312950,2,1,4,30,N,N,N
H6910,1,402273,2,1,4,30,N,N,N
H6910,1,996179,2,1,4,30,N,N,N
H6910,1,484814,2,1,4,30,N,N,N
H6910,1,757707,2,1,30,30,N,N,N
H6910,1,402019,2,1,4,30,N,N,N
H6910,1,314228,2,1,4,30,N,N,N
H6910,1,349478,2,1,4,30,N,N,N
H6910,1,349479,2,1,4,30,N,N,N
H6910,1,349480,2,1,4,30,N,N,N
H6910,1,314229,2,1,4,30,N,N,N
H6910,5,403957,2,1,4,30,N,N,N
H6910,5,312950,2,1,4,30,N,N,N
H6910,5,402273,2,1,4,30,N,N,N
H6910,5,996179,2,1,4,30,N,N,N
H6910,5,484814,2,1,4,30,N,N,N
H6910,5,757707,2,1,30,30,N,N,N
H6910,5,402019,2,1,4,30,N,N,N
H6910,5,314228,2,1,4,30,N,N,N
H6910,5,349478,2,1,4,30,N,N,N
H6910,5,349479,2,1,4,30,N,N,N
H6910,5,349480,2,1,4,30,N,N,N
H6910,5,314229,2,1,4,30,N,N,N
H7006,3,312950,2,1,6,30,N,N,Y
H7006,3,314228,2,1,6,30,N,N,Y
H7006,3,314229,2,1,6,30,N,N,Y
H7006,7,312950,2,1,6,30,N,N,Y
H7006,7,314228,2,1,6,30,N,N,Y
H7006,7,314229,2,1,6,30,N,N,Y
H7006,10,312950,2,1,6,30,N,N,Y
H7006,10,314228,2,1,6,30,N,N,Y
H7006,10,314229,2,1,6,30,N,N,Y
H7006,15,312950,2,1,6,30,N,N,Y
H7006,15,314228,2,1,6,30,N,N,Y
H7006,15,314229,2,1,6,30,N,N,Y
H7006,18,312950,2,1,6,30,N,N,Y
H7006,18,314228,2,1,6,30,N,N,Y
H7006,18,314229,2,1,6,30,N,N,Y
H7006,19,312950,2,1,6,30,N,N,Y
H7006,19,314228,2,1,6,30,N,N,Y
H7006,19,314229,2,1,6,30,N,N,Y
H7006,22,312950,2,1,6,30,N,N,Y
H7006,22,314228,2,1,6,30,N,N,Y
H7006,22,314229,2,1,6,30,N,N,Y
H7020,10,312950,1,1,6,30,N,N,N
H7020,10,314228,1,1,6,30,N,N,N
H7020,10,314229,1,1,6,30,N,N,N
H7020,11,312950,1,1,6,30,N,N,N
H7020,11,314228,1,1,6,30,N,N,N
H7020,11,314229,1,1,6,30,N,N,N
H7028,1,312950,2,1,6,30,N,N,Y
H7028,1,1367410,2,0, , ,N,N,N
H7028,1,484814,2,1,6,30,N,N,Y
H7028,1,402019,2,1,6,30,N,N,Y
H7028,1,310410,2,0, , ,N,N,N
H7028,1,314228,2,1,6,30,N,N,Y
H7028,1,309594,2,0, , ,N,N,N
H7028,1,314229,2,1,6,30,N,N,Y
H7028,2,312950,2,1,6,30,N,N,Y
H7028,2,1367410,2,0, , ,N,N,N
H7028,2,484814,2,1,6,30,N,N,Y
H7028,2,402019,2,1,6,30,N,N,Y
H7028,2,310410,2,0, , ,N,N,N
H7028,2,314228,2,1,6,30,N,N,Y
H7028,2,309594,2,0, , ,N,N,N
H7028,2,314229,2,1,6,30,N,N,Y
H7063,1,312950,2,1,6,30,N,N,N
H7063,1,314228,2,1,6,30,N,N,N
H7063,1,314229,2,1,6,30,N,N,N
H7063,6,312950,2,1,6,30,N,N,N
H7063,6,314228,2,1,6,30,N,N,N
H7063,6,314229,2,1,6,30,N,N,N
H7063,7,312950,2,1,6,30,N,N,N
H7063,7,314228,2,1,6,30,N,N,N
H7063,7,314229,2,1,6,30,N,N,N
H7063,12,312950,2,1,6,30,N,N,N
H7063,12,314228,2,1,6,30,N,N,N
H7063,12,314229,2,1,6,30,N,N,N
H7074,1,968766,4,0, , ,N,N,N
H7074,1,900038,4,0, , ,N,N,N
H7074,1,803348,4,0, , ,N,N,N
H7074,1,2598453,4,0, , ,N,N,N
H7074,1,312950,3,1,6,30,N,N,N
H7074,1,1367410,3,0, , ,N,N,N
H7074,1,197397,4,0, , ,N,N,N
H7074,1,803353,4,0, , ,N,N,N
H7074,1,310410,3,0, , ,N,N,N
H7074,1,1357010,4,0, , ,N,N,N
H7074,1,991486,4,0, , ,N,N,N
H7074,1,314228,3,1,6,30,N,N,N
H7074,1,309594,4,0, , ,N,N,N
H7074,1,200172,4,0, , ,N,N,N
H7074,1,903291,4,0, , ,N,N,N
H7074,1,283417,4,0, , ,N,N,N
H7074,1,991528,4,0, , ,N,N,N
H7074,1,314229,3,1,6,30,N,N,N
H7147,1,312950,2,1,6,30,N,N,Y
H7147,1,1367410,2,0, , ,N,N,N
H7147,1,484814,2,1,6,30,N,N,Y
H7147,1,402019,2,1,6,30,N,N,Y
H7147,1,310410,2,0, , ,N,N,N
H7147,1,314228,2,1,6,30,N,N,Y
H7147,1,309594,2,0, , ,N,N,N
H7147,1,314229,2,1,6,30,N,N,Y
H7147,4,312950,2,1,6,30,N,N,Y
H7147,4,1367410,2,0, , ,N,N,N
H7147,4,484814,2,1,6,30,N,N,Y
H7147,4,402019,2,1,6,30,N,N,Y
H7147,4,310410,2,0, , ,N,N,N
H7147,4,314228,2,1,6,30,N,N,Y
H7147,4,309594,2,0, , ,N,N,N
H7147,4,314229,2,1,6,30,N,N,Y
H7147,5,312950,2,1,6,30,N,N,Y
H7147,5,1367410,2,0, , ,N,N,N
H7147,5,484814,2,1,6,30,N,N,Y
H7147,5,402019,2,1,6,30,N,N,Y
H7147,5,310410,2,0, , ,N,N,N
H7147,5,314228,2,1,6,30,N,N,Y
H7147,5,309594,2,0, , ,N,N,N
H7147,5,314229,2,1,6,30,N,N,Y
H7151,1,312950,2,1,6,30,N,N,Y
H7151,1,1367410,2,0, , ,N,N,N
H7151,1,314228,2,1,6,30,N,N,Y
H7151,1,309594,2,0, , ,N,N,N
H7151,1,314229,2,1,6,30,N,N,Y
H7151,3,312950,2,1,6,30,N,N,Y
H7151,3,1367410,2,0, , ,N,N,N
H7151,3,314228,2,1,6,30,N,N,Y
H7151,3,309594,2,0, , ,N,N,N
H7151,3,314229,2,1,6,30,N,N,Y
H7169,1,2598453,1,0, , ,N,N,N
H7169,1,312950,1,1,6,30,N,N,N
H7169,1,402273,1,1,6,30,N,N,N
H7169,1,1367410,1,0, , ,N,N,N
H7169,1,310410,1,0, , ,N,N,N
H7169,1,314228,1,1,6,30,N,N,N
H7169,1,309594,1,0, , ,N,N,N
H7169,1,349478,1,1,6,30,N,N,N
H7169,1,349479,1,1,6,30,N,N,N
H7169,1,349480,1,1,6,30,N,N,N
H7169,1,314229,1,1,6,30,N,N,N
H7199,1,312950,2,1,6,30,N,N,Y
H7199,1,1367410,2,0, , ,N,N,N
H7199,1,484814,2,1,6,30,N,N,Y
H7199,1,402019,2,1,6,30,N,N,Y
H7199,1,310410,2,0, , ,N,N,N
H7199,1,314228,2,1,6,30,N,N,Y
H7199,1,309594,2,0, , ,N,N,N
H7199,1,314229,2,1,6,30,N,N,Y
H7199,2,312950,2,1,6,30,N,N,Y
H7199,2,1367410,2,0, , ,N,N,N
H7199,2,484814,2,1,6,30,N,N,Y
H7199,2,402019,2,1,6,30,N,N,Y
H7199,2,310410,2,0, , ,N,N,N
H7199,2,314228,2,1,6,30,N,N,Y
H7199,2,309594,2,0, , ,N,N,N
H7199,2,314229,2,1,6,30,N,N,Y
H7239,1,312950,1,1,6,30,N,N,N
H7239,1,314228,1,1,6,30,N,N,N
H7239,1,314229,1,1,6,30,N,N,N
H7239,2,312950,1,1,6,30,N,N,N
H7239,2,314228,1,1,6,30,N,N,N
H7239,2,314229,1,1,6,30,N,N,N
H7239,3,312950,1,1,6,30,N,N,N
H7239,3,314228,1,1,6,30,N,N,N
H7239,3,314229,1,1,6,30,N,N,N
H7284,1,312950,1,1,6,30,N,N,N
H7284,1,1551474,2,1,120,30,Y,N,N
H7284,1,314228,1,1,6,30,N,N,N
H7284,1,314229,1,1,6,30,N,N,N
H7284,8,312950,1,1,6,30,N,N,N
H7284,8,1551474,2,1,120,30,Y,N,N
H7284,8,314228,1,1,6,30,N,N,N
H7284,8,314229,1,1,6,30,N,N,N
H7284,9,312950,1,1,6,30,N,N,N
H7284,9,1551474,2,1,120,30,Y,N,N
H7284,9,314228,1,1,6,30,N,N,N
H7284,9,314229,1,1,6,30,N,N,N
H7323,6,2598453,1,0, , ,N,N,N
H7323,6,312950,1,1,6,30,N,N,N
H7323,6,402273,1,1,6,30,N,N,N
H7323,6,1367410,1,0, , ,N,N,N
H7323,6,310410,1,0, , ,N,N,N
H7323,6,314228,1,1,6,30,N,N,N
H7323,6,309594,1,0, , ,N,N,N
H7323,6,349478,1,1,6,30,N,N,N
H7323,6,349479,1,1,6,30,N,N,N
H7323,6,349480,1,1,6,30,N,N,N
H7323,6,314229,1,1,6,30,N,N,N
H7323,7,2598453,1,0, , ,N,N,N
H7323,7,312950,1,1,6,30,N,N,N
H7323,7,402273,1,1,6,30,N,N,N
H7323,7,1367410,1,0, , ,N,N,N
H7323,7,310410,1,0, , ,N,N,N
H7323,7,314228,1,1,6,30,N,N,N
H7323,7,309594,1,0, , ,N,N,N
H7323,7,349478,1,1,6,30,N,N,N
H7323,7,349479,1,1,6,30,N,N,N
H7323,7,349480,1,1,6,30,N,N,N
H7323,7,314229,1,1,6,30,N,N,N
H7323,11,2598453,1,0, , ,N,N,N
H7323,11,312950,1,1,6,30,N,N,N
H7323,11,402273,1,1,6,30,N,N,N
H7323,11,1367410,1,0, , ,N,N,N
H7323,11,310410,1,0, , ,N,N,N
H7323,11,314228,1,1,6,30,N,N,N
H7323,11,309594,1,0, , ,N,N,N
H7323,11,349478,1,1,6,30,N,N,N
H7323,11,349479,1,1,6,30,N,N,N
H7323,11,349480,1,1,6,30,N,N,N
H7323,11,314229,1,1,6,30,N,N,N
H7323,12,2598453,1,0, , ,N,N,N
H7323,12,312950,1,1,6,30,N,N,N
H7323,12,402273,1,1,6,30,N,N,N
H7323,12,1367410,1,0, , ,N,N,N
H7323,12,310410,1,0, , ,N,N,N
H7323,12,314228,1,1,6,30,N,N,N
H7323,12,309594,1,0, , ,N,N,N
H7323,12,349478,1,1,6,30,N,N,N
H7323,12,349479,1,1,6,30,N,N,N
H7323,12,349480,1,1,6,30,N,N,N
H7323,12,314229,1,1,6,30,N,N,N
H7326,1,2598453,1,0, , ,N,N,N
H7326,1,312950,1,1,6,30,N,N,N
H7326,1,402273,1,1,6,30,N,N,N
H7326,1,1367410,1,0, , ,N,N,N
H7326,1,310410,1,0, , ,N,N,N
H7326,1,314228,1,1,6,30,N,N,N
H7326,1,309594,1,0, , ,N,N,N
H7326,1,349478,1,1,6,30,N,N,N
H7326,1,349479,1,1,6,30,N,N,N
H7326,1,349480,1,1,6,30,N,N,N
H7326,1,314229,1,1,6,30,N,N,N
H7326,3,2598453,1,0, , ,N,N,N
H7326,3,312950,1,1,6,30,N,N,N
H7326,3,402273,1,1,6,30,N,N,N
H7326,3,1367410,1,0, , ,N,N,N
H7326,3,310410,1,0, , ,N,N,N
H7326,3,314228,1,1,6,30,N,N,N
H7326,3,309594,1,0, , ,N,N,N
H7326,3,349478,1,1,6,30,N,N,N
H7326,3,349479,1,1,6,30,N,N,N
H7326,3,349480,1,1,6,30,N,N,N
H7326,3,314229,1,1,6,30,N,N,N
H7330,1,312950,2,1,6,30,N,N,N
H7330,1,314228,2,1,6,30,N,N,N
H7330,1,314229,2,1,6,30,N,N,N
H7355,1,312950,2,1,6,30,N,N,Y
H7355,1,1367410,2,0, , ,N,N,N
H7355,1,314228,2,1,6,30,N,N,Y
H7355,1,309594,2,0, , ,N,N,N
H7355,1,314229,2,1,6,30,N,N,Y
H7355,2,312950,2,1,6,30,N,N,Y
H7355,2,1367410,2,0, , ,N,N,N
H7355,2,314228,2,1,6,30,N,N,Y
H7355,2,309594,2,0, , ,N,N,N
H7355,2,314229,2,1,6,30,N,N,Y
H7389,1,312950,1,1,6,30,N,N,N
H7389,1,314228,1,1,6,30,N,N,N
H7389,1,314229,1,1,6,30,N,N,N
H7389,2,312950,1,1,6,30,N,N,N
